film_id,original_name,cnc_agrement_year,allocine_id,allocine_title,allocine_url
2351,A quatre mains,2015,186800,A quatre mains,https://www.allocine.fr/film/fichefilm_gen_cfilm=186800.html
2352,Achoura,2015,236037,Achoura,https://www.allocine.fr/film/fichefilm_gen_cfilm=236037.html
2353,L'adolescente,2015,6495,L'Adolescente,https://www.allocine.fr/film/fichefilm_gen_cfilm=6495.html
2354,Age d'or (l',2015,145730,Contes de l'âge d'or,https://www.allocine.fr/film/fichefilm_gen_cfilm=145730.html
2355,Altamira,2015,232283,Altamira,https://www.allocine.fr/film/fichefilm_gen_cfilm=232283.html
2356,L'ami,2015,2638,L'Ami de mon amie,https://www.allocine.fr/film/fichefilm_gen_cfilm=2638.html
2357,Amis publics n°1,2015,236089,Amis publics,https://www.allocine.fr/film/fichefilm_gen_cfilm=236089.html
2358,Amoureux solitaires,2015,248908,Amoureux solitaires,https://www.allocine.fr/film/fichefilm_gen_cfilm=248908.html
2359,Les anarchistes,2015,228249,Les Anarchistes,https://www.allocine.fr/film/fichefilm_gen_cfilm=228249.html
2360,Antigang,2015,236025,Antigang,https://www.allocine.fr/film/fichefilm_gen_cfilm=236025.html
2361,Apnée,2015,241467,Apnée,https://www.allocine.fr/film/fichefilm_gen_cfilm=241467.html
2362,L'araignée rouge,2015,229667,L'Araignée Rouge,https://www.allocine.fr/film/fichefilm_gen_cfilm=229667.html
2363,Asphalte,2015,231552,Asphalte,https://www.allocine.fr/film/fichefilm_gen_cfilm=231552.html
2364,"Athènes, les éclats",2015,Not found,Not found,Not found
2365,Au-dela des montagnes,2015,229045,Au-delà des montagnes,https://www.allocine.fr/film/fichefilm_gen_cfilm=229045.html
2366,Avec les loups,2015,6480,Danse avec les loups,https://www.allocine.fr/film/fichefilm_gen_cfilm=6480.html
2367,L'avenir,2015,1000010808,"Guérilla des FARC, l'avenir a une histoire",https://www.allocine.fr/film/fichefilm_gen_cfilm=1000010808.html
2368,Babysitting 2,2015,222512,Babysitting,https://www.allocine.fr/film/fichefilm_gen_cfilm=222512.html
2369,Batarde,2015,244069,Divines,https://www.allocine.fr/film/fichefilm_gen_cfilm=244069.html
2370,Les beaux jours d'Aranjuez,2015,236608,Les Beaux Jours d'Aranjuez,https://www.allocine.fr/film/fichefilm_gen_cfilm=236608.html
2371,La belle dormant,2015,1000016713,Opéra de Paris : La Belle au bois dormant (2025),https://www.allocine.fr/film/fichefilm_gen_cfilm=1000016713.html
2372,Braqueurs,2015,235123,Braqueurs,https://www.allocine.fr/film/fichefilm_gen_cfilm=235123.html
2373,Bravo virtuose,2015,257375,Bravo Virtuose,https://www.allocine.fr/film/fichefilm_gen_cfilm=257375.html
2374,Brice 3,2015,56143,Brice de Nice,https://www.allocine.fr/film/fichefilm_gen_cfilm=56143.html
2375,Bricks,2015,257998,Bricks,https://www.allocine.fr/film/fichefilm_gen_cfilm=257998.html
2376,Cami a casa,2015,231782,Quatretondeta,https://www.allocine.fr/film/fichefilm_gen_cfilm=231782.html
2377,Camping 3,2015,112171,Camping 2,https://www.allocine.fr/film/fichefilm_gen_cfilm=112171.html
2378,Le caravage,2015,240822,Le Caravage,https://www.allocine.fr/film/fichefilm_gen_cfilm=240822.html
2379,Le cas Sneijder,2015,Not found,Not found,Not found
2380,Cendres,2015,3108,Cendres et Diamant,https://www.allocine.fr/film/fichefilm_gen_cfilm=3108.html
2381,Cent annees de pardon,2015,Not found,Not found,Not found
2382,Certifiee halal,2015,229809,Certifiée Halal,https://www.allocine.fr/film/fichefilm_gen_cfilm=229809.html
2383,Cessez-le-feu,2015,28673,Cessez-le-feu,https://www.allocine.fr/film/fichefilm_gen_cfilm=28673.html
2384,C'est l'amour,2015,314778,L'Amour c'est surcoté,https://www.allocine.fr/film/fichefilm_gen_cfilm=314778.html
2385,C'est le métier qui rentre,2015,235862,Arrête ton Cinéma!,https://www.allocine.fr/film/fichefilm_gen_cfilm=235862.html
2386,Cézanne et moi,2015,233662,Cézanne et moi,https://www.allocine.fr/film/fichefilm_gen_cfilm=233662.html
2387,Chocolat,2015,217656,Chocolat,https://www.allocine.fr/film/fichefilm_gen_cfilm=217656.html
2388,Chouf,2015,241450,Chouf,https://www.allocine.fr/film/fichefilm_gen_cfilm=241450.html
2389,Ciel rouge,2015,297807,Le Ciel rouge,https://www.allocine.fr/film/fichefilm_gen_cfilm=297807.html
2390,Cigarettes et chocolat chaud,2015,244059,Cigarettes et chocolat chaud,https://www.allocine.fr/film/fichefilm_gen_cfilm=244059.html
2391,La cité muette,2015,236169,La Cité muette,https://www.allocine.fr/film/fichefilm_gen_cfilm=236169.html
2392,Clair-obscur,2015,266735,Clair-Obscur,https://www.allocine.fr/film/fichefilm_gen_cfilm=266735.html
2393,Clash,2015,181289,La Colère des Titans,https://www.allocine.fr/film/fichefilm_gen_cfilm=181289.html
2394,Le cœur en braille,2015,238340,Le Coeur en braille,https://www.allocine.fr/film/fichefilm_gen_cfilm=238340.html
2395,Cœur regulier (le,2015,235700,Le Coeur régulier,https://www.allocine.fr/film/fichefilm_gen_cfilm=235700.html
2396,Colonia dignidad,2015,231836,Colonia,https://www.allocine.fr/film/fichefilm_gen_cfilm=231836.html
2397,Comme à la maison,2015,297889,A la maison pour Noël,https://www.allocine.fr/film/fichefilm_gen_cfilm=297889.html
2398,Comme une chanson américaine,2015,Not found,Not found,Not found
2399,Comment c'est loin,2015,236147,Comment c’est loin,https://www.allocine.fr/film/fichefilm_gen_cfilm=236147.html
2400,Compte tes blessures,2015,243341,Compte tes blessures,https://www.allocine.fr/film/fichefilm_gen_cfilm=243341.html
2401,Confessions (les,2015,237601,Les Confessions,https://www.allocine.fr/film/fichefilm_gen_cfilm=237601.html
2402,"Connasse, princesse des cœurs",2015,232095,"Connasse, Princesse des coeurs",https://www.allocine.fr/film/fichefilm_gen_cfilm=232095.html
2403,Convoi de sel et de sucre (le,2015,Not found,Not found,Not found
2404,Corniche Kennedy,2015,248769,Corniche Kennedy,https://www.allocine.fr/film/fichefilm_gen_cfilm=248769.html
2405,Le correspondant,2015,248357,Le Correspondant,https://www.allocine.fr/film/fichefilm_gen_cfilm=248357.html
2406,Couple in a hole,2015,240690,Sauvages,https://www.allocine.fr/film/fichefilm_gen_cfilm=240690.html
2407,Crash test Aglaé,2015,241113,Crash Test Aglaé,https://www.allocine.fr/film/fichefilm_gen_cfilm=241113.html
2408,Cruel,2015,1000012310,Adieu monde cruel,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000012310.html
2409,Dans la forêt,2015,299773,Angelo dans la forêt mystérieuse,https://www.allocine.fr/film/fichefilm_gen_cfilm=299773.html
2410,Dans les forêts de Sibérie,2015,234346,Dans les forêts de Sibérie,https://www.allocine.fr/film/fichefilm_gen_cfilm=234346.html
2411,La danseuse,2015,241115,La Danseuse,https://www.allocine.fr/film/fichefilm_gen_cfilm=241115.html
2412,De la ou tu es tu peux m'entendre,2015,236447,"De là où tu es, tu peux m'entendre",https://www.allocine.fr/film/fichefilm_gen_cfilm=236447.html
2413,De sas en sas,2015,227223,De sas en sas,https://www.allocine.fr/film/fichefilm_gen_cfilm=227223.html
2414,Défense d'aimer,2015,30310,Défense d'aimer,https://www.allocine.fr/film/fichefilm_gen_cfilm=30310.html
2415,Degrade,2015,128253,Le Dégradé,https://www.allocine.fr/film/fichefilm_gen_cfilm=128253.html
2416,Demain,2015,229903,Demain,https://www.allocine.fr/film/fichefilm_gen_cfilm=229903.html
2417,Demain et tous les autres jours,2015,236409,Demain et tous les autres jours,https://www.allocine.fr/film/fichefilm_gen_cfilm=236409.html
2418,Le dernier Jour d'Yitzhak Rabin,2015,239860,Le dernier jour d’Yitzhak Rabin,https://www.allocine.fr/film/fichefilm_gen_cfilm=239860.html
2419,La dernière Leçon,2015,229824,La Dernière leçon,https://www.allocine.fr/film/fichefilm_gen_cfilm=229824.html
2420,Des nouvelles de la planète Mars,2015,236711,Des nouvelles de la planète Mars,https://www.allocine.fr/film/fichefilm_gen_cfilm=236711.html
2421,Des vérités désagréables,2015,233453,Des Vérités Désagréables,https://www.allocine.fr/film/fichefilm_gen_cfilm=233453.html
2422,Les désemparés,2015,4956,Les Désemparés,https://www.allocine.fr/film/fichefilm_gen_cfilm=4956.html
2423,Détour aux sources,2015,296180,Détour aux sources,https://www.allocine.fr/film/fichefilm_gen_cfilm=296180.html
2424,Di ness (Le miraculé,2015,Not found,Not found,Not found
2425,Dieumerci !,2015,235845,DieuMerci !,https://www.allocine.fr/film/fichefilm_gen_cfilm=235845.html
2426,Docteur jack,2015,248236,Docteur Jack,https://www.allocine.fr/film/fichefilm_gen_cfilm=248236.html
2427,Dofus livre I : Julith,2015,Not found,Not found,Not found
2428,Dogs,2015,7524,Reservoir Dogs,https://www.allocine.fr/film/fichefilm_gen_cfilm=7524.html
2429,"Dormez petites merveilles, il fera jour demain",2015,263517,"Dormez petites merveilles, il fera jour demain",https://www.allocine.fr/film/fichefilm_gen_cfilm=263517.html
2430,Le dos rouge,2015,231633,Le Dos Rouge,https://www.allocine.fr/film/fichefilm_gen_cfilm=231633.html
2431,D'une pierre deux coups,2015,229926,D'une pierre deux coups,https://www.allocine.fr/film/fichefilm_gen_cfilm=229926.html
2432,East Punk Memories,2015,147280,East Punk Memories,https://www.allocine.fr/film/fichefilm_gen_cfilm=147280.html
2433,Economie du couple (l',2015,236567,L'Économie du couple,https://www.allocine.fr/film/fichefilm_gen_cfilm=236567.html
2434,Ecos de Jerico,2015,Not found,Not found,Not found
2435,L'effet aquatique,2015,240105,L'Effet Aquatique,https://www.allocine.fr/film/fichefilm_gen_cfilm=240105.html
2436,El dorado - la rinconada,2015,Not found,Not found,Not found
2437,Elle,2015,221613,Elle l'adore,https://www.allocine.fr/film/fichefilm_gen_cfilm=221613.html
2438,Embarquement immédiat !,2015,231738,Débarquement immédiat,https://www.allocine.fr/film/fichefilm_gen_cfilm=231738.html
2439,En attache,2015,Not found,Not found,Not found
2440,Encore heureux,2015,193262,Encore heureux,https://www.allocine.fr/film/fichefilm_gen_cfilm=193262.html
2441,L'enfance d'un maître,2015,265257,L'Enfance d'un maître,https://www.allocine.fr/film/fichefilm_gen_cfilm=265257.html
2442,L'ennemi invisible,2015,230806,Wrong Elements,https://www.allocine.fr/film/fichefilm_gen_cfilm=230806.html
2443,Enrages,2015,185227,Les Chiens enragés,https://www.allocine.fr/film/fichefilm_gen_cfilm=185227.html
2444,L'esprit d'équipe,2015,225647,L'Outsider,https://www.allocine.fr/film/fichefilm_gen_cfilm=225647.html
2445,Et les mistrals gagnants…,2015,249216,Et les mistrals gagnants,https://www.allocine.fr/film/fichefilm_gen_cfilm=249216.html
2446,Et mon cœur transparent,2015,247229,Et mon coeur transparent,https://www.allocine.fr/film/fichefilm_gen_cfilm=247229.html
2447,Eternité,2015,26041,Un Homme pour l'éternité,https://www.allocine.fr/film/fichefilm_gen_cfilm=26041.html
2448,L'etudiante et monsieur Henri,2015,239502,L'Etudiante et Monsieur Henri,https://www.allocine.fr/film/fichefilm_gen_cfilm=239502.html
2449,Evita,2015,25861,Evita,https://www.allocine.fr/film/fichefilm_gen_cfilm=25861.html
2450,Familles je vous aime,2015,Not found,Not found,Not found
2451,Family film,2015,242445,Family Film,https://www.allocine.fr/film/fichefilm_gen_cfilm=242445.html
2452,Le fantôme de Canterville,2015,231742,Le Fantôme De Canterville,https://www.allocine.fr/film/fichefilm_gen_cfilm=231742.html
2453,Faut pas lui dire,2015,241116,Don't Tell Her,https://www.allocine.fr/film/fichefilm_gen_cfilm=241116.html
2454,La femme de la plaque argentique,2015,227842,Le Secret de la chambre noire,https://www.allocine.fr/film/fichefilm_gen_cfilm=227842.html
2455,Femmes en cuisine(s,2015,Not found,Not found,Not found
2456,Le feu sacré,2015,281398,Le Feu sacré,https://www.allocine.fr/film/fichefilm_gen_cfilm=281398.html
2457,La fille de Brest,2015,194177,La Fille de Brest,https://www.allocine.fr/film/fichefilm_gen_cfilm=194177.html
2458,Fille inconnue (la,2015,237405,La Fille Inconnue,https://www.allocine.fr/film/fichefilm_gen_cfilm=237405.html
2459,Le fils de Joseph,2015,243225,Le Fils de Joseph,https://www.allocine.fr/film/fichefilm_gen_cfilm=243225.html
2460,Fils de sofia (le,2015,259688,Son Of Sofia,https://www.allocine.fr/film/fichefilm_gen_cfilm=259688.html
2461,Five,2015,210516,Le Hobbit : la Bataille des Cinq Armées,https://www.allocine.fr/film/fichefilm_gen_cfilm=210516.html
2462,Fleur de tonnerre,2015,227722,Fleur de Tonnerre,https://www.allocine.fr/film/fichefilm_gen_cfilm=227722.html
2463,La folle Histoire de Max et Léon,2015,241480,La Folle Histoire de Max et Léon,https://www.allocine.fr/film/fichefilm_gen_cfilm=241480.html
2464,Franz,2015,248380,Une vie cachée,https://www.allocine.fr/film/fichefilm_gen_cfilm=248380.html
2465,Le gang des Antillais,2015,240381,Le Gang des Antillais,https://www.allocine.fr/film/fichefilm_gen_cfilm=240381.html
2466,Le garçon,2015,1000014313,Le Garçon,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000014313.html
2467,Les garçons sauvages,2015,246506,Les Garçons sauvages,https://www.allocine.fr/film/fichefilm_gen_cfilm=246506.html
2468,Going to Brazil,2015,248638,Going To Brazil,https://www.allocine.fr/film/fichefilm_gen_cfilm=248638.html
2469,Gorge cœur ventre,2015,249288,Gorge Coeur Ventre,https://www.allocine.fr/film/fichefilm_gen_cfilm=249288.html
2470,Grand cirque mystique (le,2015,223353,O grande circo místico,https://www.allocine.fr/film/fichefilm_gen_cfilm=223353.html
2471,Le grand Jeu,2015,6418,Le Grand Jeu,https://www.allocine.fr/film/fichefilm_gen_cfilm=6418.html
2472,Le grand Partage,2015,231919,Le Grand Partage,https://www.allocine.fr/film/fichefilm_gen_cfilm=231919.html
2473,Grave,2015,244414,Grave,https://www.allocine.fr/film/fichefilm_gen_cfilm=244414.html
2474,Les habitants,2015,13036,Les Habitants,https://www.allocine.fr/film/fichefilm_gen_cfilm=13036.html
2475,Happy time will come soon,2015,Not found,Not found,Not found
2476,Hhhh,2015,237734,HHhH,https://www.allocine.fr/film/fichefilm_gen_cfilm=237734.html
2477,Hibou,2015,2800,Le Cri du hibou,https://www.allocine.fr/film/fichefilm_gen_cfilm=2800.html
2478,Hors cadre,2015,39457,Petits pas hors du cadre,https://www.allocine.fr/film/fichefilm_gen_cfilm=39457.html
2479,L'humour à mort,2015,238461,L'Humour à mort,https://www.allocine.fr/film/fichefilm_gen_cfilm=238461.html
2480,I paisani,2015,Not found,Not found,Not found
2481,"I, daniel blake",2015,241697,"Moi, Daniel Blake",https://www.allocine.fr/film/fichefilm_gen_cfilm=241697.html
2482,I.t.,2015,327902,I Don't Understand You,https://www.allocine.fr/film/fichefilm_gen_cfilm=327902.html
2483,L'idéal,2015,237953,L'Idéal,https://www.allocine.fr/film/fichefilm_gen_cfilm=237953.html
2484,In art we trust,2015,Not found,Not found,Not found
2485,L'indomptée,2015,145673,L'Espagne indomptée,https://www.allocine.fr/film/fichefilm_gen_cfilm=145673.html
2486,Les innocentes,2015,231540,Les Innocentes,https://www.allocine.fr/film/fichefilm_gen_cfilm=231540.html
2487,Irremplaçable,2015,235156,Médecin De Campagne,https://www.allocine.fr/film/fichefilm_gen_cfilm=235156.html
2488,Irréprochable,2015,238648,Irréprochable,https://www.allocine.fr/film/fichefilm_gen_cfilm=238648.html
2489,Jamais contente,2015,244331,Jamais contente,https://www.allocine.fr/film/fichefilm_gen_cfilm=244331.html
2490,Je compte sur vous,2015,236349,Je compte sur vous,https://www.allocine.fr/film/fichefilm_gen_cfilm=236349.html
2491,Le jeune Karl Marx,2015,235590,Le Jeune Karl Marx,https://www.allocine.fr/film/fichefilm_gen_cfilm=235590.html
2492,Jeunesse,2015,1000007465,Jeunesse (les tourments),https://www.allocine.fr/film/fichefilm_gen_cfilm=1000007465.html
2493,Joséphine est enceinte,2015,231740,Joséphine s'arrondit,https://www.allocine.fr/film/fichefilm_gen_cfilm=231740.html
2494,Le journal de Fanny,2015,Not found,Not found,Not found
2495,Jours de France,2015,311231,Quelques jours pas plus,https://www.allocine.fr/film/fichefilm_gen_cfilm=311231.html
2496,Juste la fin du monde,2015,237510,Juste La Fin Du Monde,https://www.allocine.fr/film/fichefilm_gen_cfilm=237510.html
2497,La voz en off,2015,231479,Voix off,https://www.allocine.fr/film/fichefilm_gen_cfilm=231479.html
2498,Ladji nye,2015,246424,Wùlu,https://www.allocine.fr/film/fichefilm_gen_cfilm=246424.html
2499,Like crazy,2015,241701,Folles de Joie,https://www.allocine.fr/film/fichefilm_gen_cfilm=241701.html
2500,Limite(s,2015,271579,D’Agata - Limite(s),https://www.allocine.fr/film/fichefilm_gen_cfilm=271579.html
2501,Little Go Girls,2015,235471,Little go girls,https://www.allocine.fr/film/fichefilm_gen_cfilm=235471.html
2502,Logement partagé,2015,239056,Adopte Un Veuf,https://www.allocine.fr/film/fichefilm_gen_cfilm=239056.html
2503,La loi de la jungle,2015,234215,La Loi de La Jungle,https://www.allocine.fr/film/fichefilm_gen_cfilm=234215.html
2504,La loi du marché,2015,233913,La Loi du marché,https://www.allocine.fr/film/fichefilm_gen_cfilm=233913.html
2505,Louise,2015,311443,Louise Violet,https://www.allocine.fr/film/fichefilm_gen_cfilm=311443.html
2506,Louise en hiver,2015,242171,Louise en Hiver,https://www.allocine.fr/film/fichefilm_gen_cfilm=242171.html
2507,"Louis-Ferdinand Céline, le monstrueux géant",2015,237679,Louis-Ferdinand Céline,https://www.allocine.fr/film/fichefilm_gen_cfilm=237679.html
2508,Loup-garou,2015,110815,Wolfman,https://www.allocine.fr/film/fichefilm_gen_cfilm=110815.html
2509,Love and friendship,2015,235296,Love & Friendship,https://www.allocine.fr/film/fichefilm_gen_cfilm=235296.html
2510,Love is dead,2015,142754,Love is dead,https://www.allocine.fr/film/fichefilm_gen_cfilm=142754.html
2511,M,2015,180314,Time Out,https://www.allocine.fr/film/fichefilm_gen_cfilm=180314.html
2512,M et le 3ème secret,2015,230562,M et le 3ème secret,https://www.allocine.fr/film/fichefilm_gen_cfilm=230562.html
2513,Ma loute,2015,233649,Ma Loute,https://www.allocine.fr/film/fichefilm_gen_cfilm=233649.html
2514,Ma vie avec James Dean,2015,244415,Ma vie avec James Dean,https://www.allocine.fr/film/fichefilm_gen_cfilm=244415.html
2515,Mal de pierres,2015,221615,Mal de Pierres,https://www.allocine.fr/film/fichefilm_gen_cfilm=221615.html
2516,Les malheurs de Sophie,2015,129201,Les Malheurs de Sophie,https://www.allocine.fr/film/fichefilm_gen_cfilm=129201.html
2517,Manuel de libération,2015,248438,Manuel de libération,https://www.allocine.fr/film/fichefilm_gen_cfilm=248438.html
2518,Marguerite,2015,118829,Le Maître et la marguerite,https://www.allocine.fr/film/fichefilm_gen_cfilm=118829.html
2519,Marguerite & Julien,2015,118829,Le Maître et la marguerite,https://www.allocine.fr/film/fichefilm_gen_cfilm=118829.html
2520,Marie et les naufragés,2015,229043,Marie et les naufragés,https://www.allocine.fr/film/fichefilm_gen_cfilm=229043.html
2521,Marseille,2015,232393,Marseille,https://www.allocine.fr/film/fichefilm_gen_cfilm=232393.html
2522,Masaan,2015,231872,Masaan,https://www.allocine.fr/film/fichefilm_gen_cfilm=231872.html
2523,Mauvais œil,2015,187610,Rip#1 (Mauvais Œil),https://www.allocine.fr/film/fichefilm_gen_cfilm=187610.html
2524,Mer morte (la,2015,Not found,Not found,Not found
2525,Mercenaire,2015,236237,Mercenaire,https://www.allocine.fr/film/fichefilm_gen_cfilm=236237.html
2526,Moka,2015,240698,Moka,https://www.allocine.fr/film/fichefilm_gen_cfilm=240698.html
2527,Mon amour,2015,3651,"Hiroshima, mon amour",https://www.allocine.fr/film/fichefilm_gen_cfilm=3651.html
2528,Mon nom à Pigalle,2015,240182,Les Derniers Parisiens,https://www.allocine.fr/film/fichefilm_gen_cfilm=240182.html
2529,Money,2015,214139,Money Monster,https://www.allocine.fr/film/fichefilm_gen_cfilm=214139.html
2530,La mort de Louis XIV,2015,234860,La Mort de Louis XIV,https://www.allocine.fr/film/fichefilm_gen_cfilm=234860.html
2531,Much Loved,2015,237312,Much Loved,https://www.allocine.fr/film/fichefilm_gen_cfilm=237312.html
2532,Nains (les,2015,251421,Blanche Neige,https://www.allocine.fr/film/fichefilm_gen_cfilm=251421.html
2533,Les naufragés,2015,10051,Les Naufragés de l'ile de la Tortue,https://www.allocine.fr/film/fichefilm_gen_cfilm=10051.html
2534,New Territories,2015,228478,New Territories,https://www.allocine.fr/film/fichefilm_gen_cfilm=228478.html
2535,Noces,2015,227905,Les Noces de Figaro (Pathé Live),https://www.allocine.fr/film/fichefilm_gen_cfilm=227905.html
2536,Nomades,2015,57718,Memoires nomades,https://www.allocine.fr/film/fichefilm_gen_cfilm=57718.html
2537,L'œil du cyclone,2015,235572,L'Oeil du Cyclone,https://www.allocine.fr/film/fichefilm_gen_cfilm=235572.html
2538,L'opéra de Paris,2015,253361,L'Opéra - le film,https://www.allocine.fr/film/fichefilm_gen_cfilm=253361.html
2539,Ornithologue (l',2015,213143,O Ornitólogo,https://www.allocine.fr/film/fichefilm_gen_cfilm=213143.html
2540,Orpheline,2015,236463,Orpheline,https://www.allocine.fr/film/fichefilm_gen_cfilm=236463.html
2541,Ouvert la nuit,2015,241693,Ouvert La Nuit,https://www.allocine.fr/film/fichefilm_gen_cfilm=241693.html
2542,La papesse Jeanne,2015,246005,La Papesse Jeanne,https://www.allocine.fr/film/fichefilm_gen_cfilm=246005.html
2543,Paris est une fête,2015,253479,Paris est une fête - un film en 18 vagues,https://www.allocine.fr/film/fichefilm_gen_cfilm=253479.html
2544,Paris pieds nus,2015,239055,Paris pieds nus,https://www.allocine.fr/film/fichefilm_gen_cfilm=239055.html
2545,Parole de kamikaze,2015,233757,Parole de kamikaze,https://www.allocine.fr/film/fichefilm_gen_cfilm=233757.html
2546,Paroles de salafistes,2015,Not found,Not found,Not found
2547,Past in the Present,2015,Not found,Not found,Not found
2548,Pattaya,2015,227369,Pattaya,https://www.allocine.fr/film/fichefilm_gen_cfilm=227369.html
2549,Pension complète,2015,235399,Pension complète,https://www.allocine.fr/film/fichefilm_gen_cfilm=235399.html
2550,Per amor vostro,2015,239852,Par amour,https://www.allocine.fr/film/fichefilm_gen_cfilm=239852.html
2551,Père fils thérapie !,2015,240771,Père Fils Thérapie !,https://www.allocine.fr/film/fichefilm_gen_cfilm=240771.html
2552,Pericles le noir,2015,246695,Périclès le noir,https://www.allocine.fr/film/fichefilm_gen_cfilm=246695.html
2553,Photos de famille,2015,27895,"Itineraires sepharades, photos de famille",https://www.allocine.fr/film/fichefilm_gen_cfilm=27895.html
2554,Pimpette,2015,238745,Juillet Août,https://www.allocine.fr/film/fichefilm_gen_cfilm=238745.html
2555,Polina,2015,123304,Franz + Polina,https://www.allocine.fr/film/fichefilm_gen_cfilm=123304.html
2556,Le potager de mon grand-père,2015,243350,Le Potager de mon grand-père,https://www.allocine.fr/film/fichefilm_gen_cfilm=243350.html
2557,Ppp. meurtre d'un poete,2015,Not found,Not found,Not found
2558,"Premiers, les derniers (les",2015,280660,Last And First Men. Les derniers et les premiers,https://www.allocine.fr/film/fichefilm_gen_cfilm=280660.html
2559,Primaire,2015,244060,Primaire,https://www.allocine.fr/film/fichefilm_gen_cfilm=244060.html
2560,Pris de court,2015,242131,Pris de court,https://www.allocine.fr/film/fichefilm_gen_cfilm=242131.html
2561,Les profs 2,2015,210211,Les Profs,https://www.allocine.fr/film/fichefilm_gen_cfilm=210211.html
2562,Project lazarus,2015,126660,Projet Lazarus,https://www.allocine.fr/film/fichefilm_gen_cfilm=126660.html
2563,La prunelle de mes yeux,2015,236460,La Prunelle de mes yeux,https://www.allocine.fr/film/fichefilm_gen_cfilm=236460.html
2564,Radin !,2015,243329,Radin!,https://www.allocine.fr/film/fichefilm_gen_cfilm=243329.html
2565,"Re, week end de pont",2015,Not found,Not found,Not found
2566,La règle du jeu,2015,493,La Règle du jeu,https://www.allocine.fr/film/fichefilm_gen_cfilm=493.html
2567,Réparer les vivants,2015,238997,Réparer Les Vivants,https://www.allocine.fr/film/fichefilm_gen_cfilm=238997.html
2568,Rester vertical,2015,243226,Rester Vertical,https://www.allocine.fr/film/fichefilm_gen_cfilm=243226.html
2569,Rosalie Blum,2015,221612,Rosalie Blum,https://www.allocine.fr/film/fichefilm_gen_cfilm=221612.html
2570,Rosenn,2015,209797,Rosenn,https://www.allocine.fr/film/fichefilm_gen_cfilm=209797.html
2571,Rz 3,2015,258208,H8RZ,https://www.allocine.fr/film/fichefilm_gen_cfilm=258208.html
2572,Sahara,2015,6178,Un Thé au Sahara,https://www.allocine.fr/film/fichefilm_gen_cfilm=6178.html
2573,Saint Amour,2015,235769,Saint Amour,https://www.allocine.fr/film/fichefilm_gen_cfilm=235769.html
2574,Sainte-Rita,2015,244755,"Ni Juge, Ni Soumise",https://www.allocine.fr/film/fichefilm_gen_cfilm=244755.html
2575,Sangue del moi sangue,2015,Not found,Not found,Not found
2576,Le secret des banquises,2015,236320,Le Secret des banquises,https://www.allocine.fr/film/fichefilm_gen_cfilm=236320.html
2577,Secret d'hiver,2015,236055,Secret d’Hiver,https://www.allocine.fr/film/fichefilm_gen_cfilm=236055.html
2578,Le serpent aux mille coupures,2015,253351,Le Serpent aux mille coupures,https://www.allocine.fr/film/fichefilm_gen_cfilm=253351.html
2579,Seul dans berlin,2015,194969,Seul dans Berlin,https://www.allocine.fr/film/fichefilm_gen_cfilm=194969.html
2580,Shut in,2015,279769,Shut In,https://www.allocine.fr/film/fichefilm_gen_cfilm=279769.html
2581,Sierra nevada,2015,236818,Sieranevada,https://www.allocine.fr/film/fichefilm_gen_cfilm=236818.html
2582,Sky,2015,29260,Vanilla Sky,https://www.allocine.fr/film/fichefilm_gen_cfilm=29260.html
2583,So Long,2015,270944,"So Long, My Son",https://www.allocine.fr/film/fichefilm_gen_cfilm=270944.html
2584,Son corps,2015,29862,Dans le secret de son corps,https://www.allocine.fr/film/fichefilm_gen_cfilm=29862.html
2585,Soy negro,2015,Not found,Not found,Not found
2586,Spartacus & Cassandra,2015,5370,Spartacus,https://www.allocine.fr/film/fichefilm_gen_cfilm=5370.html
2587,Stage fright,2015,2162,Le Grand Alibi,https://www.allocine.fr/film/fichefilm_gen_cfilm=2162.html
2588,Stan,2015,225671,Stan & Ollie,https://www.allocine.fr/film/fichefilm_gen_cfilm=225671.html
2589,Suburra,2015,238633,Suburra,https://www.allocine.fr/film/fichefilm_gen_cfilm=238633.html
2590,Sur quel pied danser,2015,24809,Sur quel pied danser?,https://www.allocine.fr/film/fichefilm_gen_cfilm=24809.html
2591,Swager,2015,246813,Swagger,https://www.allocine.fr/film/fichefilm_gen_cfilm=246813.html
2592,Taj Mahal,2015,32951,Taj Mahal,https://www.allocine.fr/film/fichefilm_gen_cfilm=32951.html
2593,Tale of tales,2015,226583,Tale of Tales,https://www.allocine.fr/film/fichefilm_gen_cfilm=226583.html
2594,Taularde,2015,230170,La Taularde,https://www.allocine.fr/film/fichefilm_gen_cfilm=230170.html
2595,Testicules de tarzan (les,2015,Not found,Not found,Not found
2596,The bouncer,2015,246527,Notre père,https://www.allocine.fr/film/fichefilm_gen_cfilm=246527.html
2597,The History of Love,2015,1000020039,An Unfinished Love Story,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000020039.html
2598,The Man who Loved Women,2015,29707,L'Homme qui aimait les femmes,https://www.allocine.fr/film/fichefilm_gen_cfilm=29707.html
2599,The Other Side,2015,243516,L’autre côté de l’espoir,https://www.allocine.fr/film/fichefilm_gen_cfilm=243516.html
2600,Théo et hugo dans le même bateau,2015,241557,Théo & Hugo dans le même bateau,https://www.allocine.fr/film/fichefilm_gen_cfilm=241557.html
